"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-04","0.00","74","82","63"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-05","0.00","73","81","61"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-06","0.00","67",,"59"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-07",,"68",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-08",,"63","66",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-09","1.38","68",,"61"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-10","0.00","69","81","59"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-12",,"70","79",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-13","0.00","73","79","57"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-14","0.00","67","79","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-16","0.00","69",,"57"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-17","0.00","73","81","61"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-18","0.00","68","81",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-19","0.00","71","79","57"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-21","0.00","67","77","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-22",,"69","79",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-23","0.00","69","81","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-24",,"70",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-25",,"68","79",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-26",,"67","75",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-27","0.00","65","77","50"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-28","0.00","68",,"52"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-30","0.00","69","79","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1973-12-31",,"69","79",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-02","0.00","68",,"54"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-04","0.00","65",,"55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-06","0.00","69","79","54"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-07","0.00","67","81","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-08",,"70","82",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-09","0.00","71","82","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-10","0.00","71","82","54"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-11","0.00","72","81","54"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-12",,"70",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-13",,"71",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-14","0.00","73","82","59"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-15",,"73","84",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-16","0.00","66",,"57"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-17","0.00","68",,"52"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-18","0.00","66",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-19","0.00","67","81","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-20",,"73","81",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-21","0.00","72","86","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-22","0.00","72","86","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-23","0.00","68","86",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-25","0.00","72","82","63"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-26",,"75","82",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-27",,"73","84",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-29",,"78","86",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-01-30","0.00","76",,"63"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-04",,"82","93",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-05",,"75","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-06","0.00","71",,"63"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-08","0.00","68","79",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-09","0.00","70","81","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-10",,"69","81",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-11",,"71","82",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-12","0.00","77","84","59"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-13","0.00","70",,"61"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-15",,"76","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-16",,"76","86",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-17","0.00","76","90","63"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-20",,"80",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-21",,"78","93",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-22",,"80","95","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-23","0.00","79",,"64"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-24","0.00","79",,"66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-25","0.00","85","99","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-26","0.00","81",,"70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-02-27","0.00","89","100","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-01",,"87","100",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-02","0.00","87","95","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-03","0.00","82","97",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-04","0.00","85","99","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-05","0.00","84",,"73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-06",,"85","97",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-07","0.00","80","97","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-08",,"86","102",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-09",,"88","106",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-10","0.00","86","102","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-11",,"86","102",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-12","0.00","86","100","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-13",,"87","97",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-14","0.00","83","99","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-15","0.00","85","99",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-17","0.08","88","99",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-18","0.00","84","97","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-19","0.00","86","99","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-20",,"83",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-21","0.02","80","95","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-23",,"85",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-24","0.00","84",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-25","0.00","80","93","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-26","0.08","82","90","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-28","0.87","78","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-29","0.00","77","90",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-03-31",,"83",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-01","0.00","84","91","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-02","0.00","85",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-03",,"83","95",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-04","0.00","86",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-05","0.00","85",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-06",,"89","99",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-07","0.00","86","97","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-08",,"88",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-09","0.00","89",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-10","0.00","87","100",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-11","0.00","84","100","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-12","0.00","86",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-13",,"84","97",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-14","0.00","85","95",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-16",,"87","97",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-17","0.00","87","97","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-18","0.00","88","99","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-19",,"89","99",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-20","0.00","91",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-23","0.00","88","99","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-24","0.00","87","102","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-25",,"89","100",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-26",,"86","100",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-27",,"90","100",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-29","0.00","89","102","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-04-30","0.00","91","111","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-01","0.00","90",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-04",,"90","100",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-06","0.00","91","99","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-08","0.00","89","100","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-09",,"86","97",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-10","0.00","89",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-11","0.04","87","95","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-12","0.94","85","95","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-13","0.00","87","95","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-14",,"87","99","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-15","0.00","85","93",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-16","0.00","89","97","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-17","0.00","87",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-20","0.00","91","99","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-22","0.00","90",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-24","0.00","92","106","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-25",,"96",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-28",,"84","97",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-05-29",,"84","93","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-01","0.00","94","108","84"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-02",,"93","106",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-03",,"87","102","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-05","0.00","92","100","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-06","0.00","91",,"82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-07","0.00","98","106","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-09",,"89","104",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-10","0.00","87",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-11","0.02","91","102","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-12","0.51","86",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-13","0.00","86",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-15","0.00","89",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-17","0.83","83","88","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-18","0.04","85","93","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-21","0.00","88",,"82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-23","1.34","83","95","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-24","0.75","84","90","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-25","0.47","87","99","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-26","0.00","83","95",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-27","0.04","81","90","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-28","0.08","82","88","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-29","0.24","83","91","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-06-30","0.00","85","95","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-01","0.12","87","95","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-03","0.43","87",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-04","0.04","85",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-06",,"83","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-07",,"78","86",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-08",,"76","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-09","0.31","86",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-10","0.00","84","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-11","0.02","80","84","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-12","0.00","80","84","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-13","0.12","81","91","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-14","2.36","85","91","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-15","0.00","85","93","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-17","0.16","81","91","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-18","0.16","82","90","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-21","0.59","81","91","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-24",,"80","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-25",,"83","90",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-26","0.00","85","91","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-27",,"85","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-30","0.28","82","88","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-07-31","0.00","81",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-04","0.00","85","93","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-05","0.00","85",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-06","0.00","89",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-07",,"85",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-08",,"79","90",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-14",,"80","84",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-16",,"85","90",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-17",,"87","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-18","0.00","86",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-20",,"87","102",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-21","0.00","88",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-25","0.16","85","95","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-26","0.12","81",,"73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-27","0.01","80",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-29","0.04","87",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-30","0.00","85","93",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-08-31",,"83","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-02",,"85",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-03",,"83","95",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-06","0.00","86",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-07",,"84","95",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-08","0.00","81",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-09","1.34","82",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-10","0.00","83","90","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-12",,"84","88","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-13","0.31","83",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-14","1.14","80","88","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-15","0.16","85","88","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-16","0.31","79","82","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-17","0.04","81","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-19","0.04","82","90","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-20","0.00","86","90",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-21","0.00","86",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-22","0.00","85","91","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-23",,"81","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-24",,"81","90",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-25",,"84",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-26","0.00","87","93","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-27","0.00","83","91","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-29",,"87",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-09-30","0.00","82","88","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-10-01","0.00","80",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-10-05",,"86","93",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-10-07","0.12","79",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-10-08","0.00","77","81",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-10-09","1.89","81","90","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-10-10","0.08","81",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-10-11","0.20","83",,"73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-10-17","0.04","90",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-10-18","0.00","87","95","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-10-19","0.00","87","93","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1974-10-20","0.00","83","91","77"
